Gasto,Ingreso,Nivel de Riesgo
627,4394,Aceptable
885,4011,Alerta
1655,3710,Crítico
1200,3248,Crítico
412,4299,Aceptable
481,1617,Alerta
1563,1841,Crítico
1683,4177,Crítico
966,4510,Alerta
1670,1056,Crítico
1458,3645,Crítico
620,3018,Alerta
978,2245,Crítico
191,3623,Aceptable
1789,3332,Crítico
1104,4292,Alerta
747,2246,Alerta
1165,4958,Alerta
791,2702,Alerta
1348,4064,Alerta
988,1872,Crítico
1338,3450,Crítico
1657,2013,Crítico
1047,4206,Alerta
1650,1660,Crítico
32,1309,Aceptable
1642,4338,Crítico
1676,2970,Crítico
1205,3520,Alerta
915,1809,Crítico
1577,2049,Crítico
1274,4533,Alerta
325,3873,Aceptable
180,1493,Aceptable
640,4465,Aceptable
1577,2562,Crítico
1674,2145,Crítico
38,4584,Aceptable
1788,3118,Crítico
454,3621,Aceptable
298,3070,Aceptable
301,4863,Aceptable
984,2678,Crítico
136,2627,Aceptable
575,2066,Alerta
741,4182,Aceptable
400,3014,Aceptable
1375,1765,Crítico
1353,4039,Alerta
1300,2744,Crítico
561,4423,Aceptable
262,2784,Aceptable
1613,1593,Crítico
190,4757,Aceptable
1646,3203,Crítico
1708,1247,Crítico
1276,2326,Crítico
1420,3243,Crítico
970,4240,Alerta
539,4786,Aceptable
1151,1938,Crítico
1665,3832,Crítico
1576,3793,Crítico
1215,1168,Crítico
211,2656,Aceptable
1793,1278,Crítico
1082,1353,Crítico
1386,3671,Crítico
374,2576,Aceptable
1728,4284,Crítico
1296,3389,Crítico
516,1142,Crítico
246,2114,Aceptable
1003,3478,Alerta
350,1949,Aceptable
625,3819,Aceptable
1465,3753,Crítico
883,4937,Aceptable
677,2301,Alerta
279,2201,Aceptable
920,2303,Crítico
58,1252,Aceptable
1403,3977,Crítico
726,1081,Crítico
1779,1941,Crítico
184,1588,Aceptable
472,2289,Alerta
538,1711,Alerta
1769,4099,Crítico
1451,1639,Crítico
1208,4847,Alerta
154,3528,Aceptable
1373,2611,Crítico
508,3826,Aceptable
889,2164,Crítico
912,4936,Aceptable
1344,2183,Crítico
241,1697,Aceptable
1258,3949,Alerta
1377,3378,Crítico
107,1667,Aceptable
1440,4316,Alerta
1711,3130,Crítico
1023,3176,Alerta
341,4077,Aceptable
1453,1102,Crítico
1148,1631,Crítico
1671,4339,Crítico
808,2664,Alerta
365,2483,Aceptable
627,3501,Aceptable
704,2672,Alerta
142,2861,Aceptable
773,4820,Aceptable
82,3491,Aceptable
1512,4017,Crítico
1062,2005,Crítico
1441,2138,Crítico
479,2853,Aceptable
718,4874,Aceptable
68,2867,Aceptable
1241,1153,Crítico
1339,4566,Alerta
895,3065,Alerta
1619,3238,Crítico
195,4402,Aceptable
1361,1082,Crítico
1126,4769,Alerta
917,4358,Alerta
790,4875,Aceptable
1516,3689,Crítico
79,1192,Aceptable
683,3411,Alerta
1330,4585,Alerta
1033,1824,Crítico
1131,2474,Crítico
957,3238,Alerta
1371,2116,Crítico
244,4334,Aceptable
342,4284,Aceptable
1554,2344,Crítico
1774,1346,Crítico
60,2346,Aceptable
55,1885,Aceptable
862,2823,Alerta
1693,3103,Crítico
1176,3446,Alerta
1161,3942,Alerta
297,4401,Aceptable
714,3223,Alerta
519,1450,Crítico
1365,3953,Alerta
480,3517,Aceptable
792,4168,Aceptable
1058,2665,Crítico
986,4595,Alerta
1212,3442,Crítico
418,1555,Alerta
857,1130,Crítico
439,1158,Crítico
1669,3787,Crítico
1423,2340,Crítico
576,2529,Alerta
1514,3583,Crítico
478,2082,Alerta
277,3500,Aceptable
933,2947,Alerta
531,3245,Aceptable
67,3811,Aceptable
934,4265,Alerta
266,2906,Aceptable
1079,4001,Alerta
180,3314,Aceptable
176,1957,Aceptable
1563,1598,Crítico
1310,1013,Crítico
255,2882,Aceptable
1616,2997,Crítico
1503,4169,Crítico
1335,1917,Crítico
1618,2369,Crítico
296,4138,Aceptable
4,1352,Aceptable
629,3014,Alerta
389,4530,Aceptable
944,4225,Alerta
159,4640,Aceptable
1680,3357,Crítico
620,1038,Crítico
473,4039,Aceptable
1708,4341,Crítico
1080,3220,Alerta
1,1386,Aceptable
931,2874,Alerta
0,4320,Aceptable
768,1767,Crítico
1627,1687,Crítico
231,1096,Alerta
1426,2664,Crítico
1269,3863,Alerta
1153,4826,Alerta
1285,2616,Crítico
1762,2331,Crítico
150,2712,Aceptable
848,2621,Alerta
1245,1639,Crítico
1667,4199,Crítico
869,2990,Alerta
1422,4498,Alerta
1760,1972,Crítico
1223,1368,Crítico
1461,1511,Crítico
1552,1152,Crítico
833,1403,Crítico
779,1692,Crítico
1694,3878,Crítico
636,2595,Alerta
79,1309,Aceptable
733,1178,Crítico
696,1382,Crítico
607,1581,Crítico
519,1581,Alerta
1122,2184,Crítico
234,3730,Aceptable
224,3884,Aceptable
784,1840,Crítico
1733,4357,Crítico
1329,4225,Alerta
118,4653,Aceptable
1519,2347,Crítico
7,2574,Aceptable
589,4174,Aceptable
970,3313,Alerta
1682,4997,Alerta
1748,3859,Crítico
954,4650,Alerta
199,3954,Aceptable
1702,3622,Crítico
1288,4625,Alerta
138,4970,Aceptable
1740,1383,Crítico
370,3379,Aceptable
911,4052,Alerta
1215,2790,Crítico
287,3639,Aceptable
1014,2977,Alerta
215,4325,Aceptable
1311,4373,Alerta
67,4247,Aceptable
1275,2947,Crítico
163,3702,Aceptable
1789,4818,Crítico
812,2999,Alerta
996,2278,Crítico
983,4934,Aceptable
1629,4473,Crítico
224,1590,Aceptable
342,3702,Aceptable
678,4719,Aceptable
1731,1649,Crítico
1414,1356,Crítico
438,1037,Crítico
153,3554,Aceptable
1414,1088,Crítico
1776,3773,Crítico
338,2368,Aceptable
370,4151,Aceptable
49,2579,Aceptable
1387,2081,Crítico
929,1868,Crítico
1783,2349,Crítico
836,3955,Alerta
1524,1287,Crítico
1643,4583,Crítico
2,4272,Aceptable
878,1764,Crítico
1284,2213,Crítico
1154,2439,Crítico
337,4542,Aceptable
4,2317,Aceptable
1127,2435,Crítico
987,2881,Alerta
23,2123,Aceptable
837,2453,Alerta
645,1244,Crítico
1104,1723,Crítico
1149,4942,Alerta
1800,2122,Crítico
486,4522,Aceptable
782,1751,Crítico
767,4541,Aceptable
912,4920,Aceptable
713,3338,Alerta
758,1943,Crítico
1781,4529,Crítico
136,1033,Aceptable
1106,2951,Crítico
541,4724,Aceptable
1269,2970,Crítico
1416,4702,Alerta
163,1876,Aceptable
1608,2998,Crítico
1289,3582,Crítico
1489,4434,Alerta
855,3211,Alerta
912,3262,Alerta
12,1619,Aceptable
325,2772,Aceptable
133,1077,Aceptable
693,1855,Crítico
1678,3632,Crítico
187,4329,Aceptable
124,4308,Aceptable
33,2804,Aceptable
23,4625,Aceptable
1723,1112,Crítico
894,1088,Crítico
657,1720,Crítico
859,3557,Alerta
1464,4193,Alerta
929,4491,Alerta
493,3543,Aceptable
1677,4204,Crítico
979,3733,Alerta
46,1576,Aceptable
829,4741,Aceptable
337,1515,Alerta
573,3970,Aceptable
1469,2726,Crítico
1021,1238,Crítico
1561,3324,Crítico
1521,3533,Crítico
1213,4296,Alerta
1548,3340,Crítico
625,1169,Crítico
1674,4352,Crítico
1568,4810,Alerta
1319,4680,Alerta
1006,4615,Alerta
624,2355,Alerta
1519,3361,Crítico
843,1102,Crítico
1160,4333,Alerta
1534,2053,Crítico
106,1115,Aceptable
253,2837,Aceptable
813,3696,Alerta
486,3376,Aceptable
1370,4372,Alerta
479,4649,Aceptable
1291,4483,Alerta
1683,1151,Crítico
1514,2367,Crítico
1462,4305,Alerta
874,3590,Alerta
761,2165,Crítico
1395,2578,Crítico
1585,3775,Crítico
851,1363,Crítico
1760,4793,Crítico
1551,1966,Crítico
1237,4056,Alerta
1439,4927,Alerta
1689,4024,Crítico
1039,4560,Alerta
1082,1426,Crítico
155,3181,Aceptable
417,2769,Aceptable
1270,3876,Alerta
322,2706,Aceptable
981,1465,Crítico
1704,1016,Crítico
454,4037,Aceptable
1719,2081,Crítico
1190,4047,Alerta
1649,2812,Crítico
585,3366,Aceptable
729,2344,Alerta
1472,1602,Crítico
1531,1511,Crítico
761,4785,Aceptable
1061,3908,Alerta
1605,4451,Crítico
1101,2196,Crítico
319,1592,Alerta
1369,2341,Crítico
1249,3705,Alerta
247,3020,Aceptable
1192,1493,Crítico
982,4232,Alerta
1349,1069,Crítico
520,2338,Alerta
1682,2511,Crítico
1239,1743,Crítico
40,3388,Aceptable
1467,1751,Crítico
998,3126,Alerta
790,3923,Alerta
156,3064,Aceptable
1476,3708,Crítico
1321,3509,Crítico
404,4814,Aceptable
1100,4828,Alerta
173,1394,Aceptable
877,4627,Aceptable
90,3043,Aceptable
1098,1316,Crítico
1202,1976,Crítico
840,1963,Crítico
1577,2224,Crítico
1126,3272,Alerta
160,1393,Aceptable
800,3402,Alerta
1139,4654,Alerta
869,1262,Crítico
1651,3786,Crítico
614,4221,Aceptable
1645,2462,Crítico
1149,2909,Crítico
1118,3806,Alerta
66,4024,Aceptable
111,1570,Aceptable
1189,3912,Alerta
107,1591,Aceptable
746,3970,Aceptable
97,1187,Aceptable
353,4970,Aceptable
1114,4901,Alerta
157,2864,Aceptable
1609,1302,Crítico
1349,2004,Crítico
1541,2922,Crítico
12,2309,Aceptable
1222,3809,Alerta
1237,1888,Crítico
1497,4397,Alerta
607,4118,Aceptable
775,4543,Aceptable
418,4923,Aceptable
1596,4882,Alerta
1414,2285,Crítico
144,3259,Aceptable
1019,4116,Alerta
1010,1156,Crítico
973,1189,Crítico
867,2090,Crítico
624,4555,Aceptable
1137,4952,Alerta
980,1516,Crítico
825,1575,Crítico
691,4007,Aceptable
1401,1625,Crítico
1326,4256,Alerta
1534,2498,Crítico
1702,2828,Crítico
643,3556,Aceptable
1153,2236,Crítico
1436,3390,Crítico
516,4774,Aceptable
210,4367,Aceptable
1521,3357,Crítico
1290,2924,Crítico
290,1343,Alerta
133,2481,Aceptable
124,3863,Aceptable
1080,1861,Crítico
1536,1298,Crítico
1667,1633,Crítico
677,2682,Alerta
940,2110,Crítico
615,4905,Aceptable
935,3108,Alerta
1424,3667,Crítico
1520,2150,Crítico
285,1407,Alerta
1523,4952,Alerta
1387,3110,Crítico
897,4920,Aceptable
1373,1320,Crítico
1143,2593,Crítico
552,3223,Aceptable
415,1604,Alerta
563,2095,Alerta
432,3506,Aceptable
88,4113,Aceptable
620,2059,Alerta
675,4860,Aceptable
918,4147,Alerta
437,2491,Aceptable
802,1573,Crítico
938,1092,Crítico
1251,1389,Crítico
29,4270,Aceptable
946,1681,Crítico
1483,2249,Crítico
1434,4595,Alerta
266,2230,Aceptable
580,3798,Aceptable
181,4415,Aceptable
1388,2371,Crítico
519,4523,Aceptable
519,3359,Aceptable
1726,2721,Crítico
1284,2566,Crítico
1546,3374,Crítico
1066,1487,Crítico
1237,1579,Crítico
635,2191,Alerta
904,3449,Alerta
425,1611,Alerta
1760,2256,Crítico
1701,4945,Alerta
1454,2591,Crítico
1341,2565,Crítico
432,1659,Alerta
7,3074,Aceptable
483,4307,Aceptable
1774,3779,Crítico
793,3573,Alerta
202,2320,Aceptable
401,1566,Alerta
1033,2652,Crítico
652,1614,Crítico
274,2625,Aceptable
1523,3613,Crítico
1527,2265,Crítico
716,3262,Alerta
1649,4377,Crítico
361,4984,Aceptable
695,1824,Crítico
146,3471,Aceptable
880,2558,Alerta
139,4849,Aceptable
568,2709,Alerta
611,3984,Aceptable
174,1777,Aceptable
799,1041,Crítico
692,2973,Alerta
609,4344,Aceptable
1266,3623,Alerta
984,4118,Alerta
228,1204,Aceptable
838,1005,Crítico
709,3331,Alerta
296,2030,Aceptable
868,1070,Crítico
1181,1164,Crítico
1617,2427,Crítico
1147,1961,Crítico
1405,1563,Crítico
1412,2843,Crítico
515,2042,Alerta
1385,3082,Crítico
989,4442,Alerta
1373,3612,Crítico
1266,4166,Alerta
1160,2262,Crítico
655,2780,Alerta
1513,4541,Alerta
1259,2323,Crítico
1535,4756,Alerta
903,1223,Crítico
1048,4246,Alerta
283,3245,Aceptable
1401,3317,Crítico
260,4562,Aceptable
72,2220,Aceptable
1148,2111,Crítico
1167,2944,Crítico
1038,1688,Crítico
1723,2336,Crítico
699,4657,Aceptable
248,3744,Aceptable
521,3515,Aceptable
795,2351,Alerta
852,1329,Crítico
1569,4030,Crítico
730,3483,Alerta
1627,3849,Crítico
568,2166,Alerta
609,4835,Aceptable
557,4086,Aceptable
1153,2952,Crítico
55,1783,Aceptable
1676,4386,Crítico
1182,1876,Crítico
614,4789,Aceptable
328,1923,Aceptable
1335,3467,Crítico
192,3714,Aceptable
483,4888,Aceptable
429,1368,Alerta
538,3231,Aceptable
1019,4228,Alerta
640,2483,Alerta
685,2663,Alerta
1672,1195,Crítico
492,1781,Alerta
242,1109,Alerta
450,3988,Aceptable
424,2749,Aceptable
1323,1742,Crítico
1448,2303,Crítico
358,2291,Aceptable
940,3813,Alerta
866,1721,Crítico
1668,2337,Crítico
445,3622,Aceptable
856,4583,Aceptable
1509,1205,Crítico
122,4941,Aceptable
1662,4021,Crítico
489,4581,Aceptable
223,2240,Aceptable
178,3234,Aceptable
189,3467,Aceptable
388,1878,Alerta
1572,2033,Crítico
1732,1785,Crítico
70,2385,Aceptable
612,4372,Aceptable
1167,4566,Alerta
935,1483,Crítico
548,4291,Aceptable
120,2796,Aceptable
1051,3367,Alerta
566,1559,Crítico
1643,3103,Crítico
723,3007,Alerta
378,4943,Aceptable
1488,2718,Crítico
1559,1618,Crítico
1586,1286,Crítico
1749,1062,Crítico
405,3501,Aceptable
105,1057,Aceptable
124,4171,Aceptable
1424,3358,Crítico
294,3792,Aceptable
397,3772,Aceptable
1432,2253,Crítico
883,4318,Alerta
1228,2625,Crítico
105,3141,Aceptable
1366,4064,Alerta
1586,4845,Alerta
1051,2628,Crítico
1266,2563,Crítico
509,4717,Aceptable
1518,3825,Crítico
523,2295,Alerta
722,3285,Alerta
1145,4742,Alerta
1587,2812,Crítico
255,4223,Aceptable
1334,2451,Crítico
1437,2250,Crítico
913,2438,Crítico
1417,4352,Alerta
1357,4448,Alerta
148,3336,Aceptable
1583,3382,Crítico
900,3151,Alerta
1193,3287,Crítico
775,1384,Crítico
1060,4212,Alerta
1210,4269,Alerta
17,4187,Aceptable
53,1984,Aceptable
791,4282,Aceptable
891,4220,Alerta
1137,3311,Alerta
1751,3029,Crítico
1544,3430,Crítico
1536,2233,Crítico
806,2698,Alerta
717,4321,Aceptable
1320,3918,Alerta
1083,2508,Crítico
1678,2183,Crítico
1364,3919,Alerta
393,3032,Aceptable
225,2267,Aceptable
388,3925,Aceptable
220,3608,Aceptable
8,3661,Aceptable
61,2502,Aceptable
259,3147,Aceptable
405,3094,Aceptable
380,4100,Aceptable
1586,3797,Crítico
818,2221,Crítico
919,2321,Crítico
1297,1523,Crítico
847,1955,Crítico
1700,3972,Crítico
604,3372,Aceptable
941,2275,Crítico
306,4608,Aceptable
1056,1190,Crítico
1103,2178,Crítico
502,2774,Aceptable
1775,4260,Crítico
20,2326,Aceptable
1557,2854,Crítico
751,1990,Crítico
1321,4340,Alerta
302,4453,Aceptable
955,3906,Alerta
502,3404,Aceptable
78,3462,Aceptable
934,2498,Crítico
1686,2266,Crítico
1112,4698,Alerta
986,4976,Aceptable
1576,3059,Crítico
791,4349,Aceptable
1546,4793,Alerta
1627,1683,Crítico
1082,3321,Alerta
794,4449,Aceptable
297,3182,Aceptable
1340,4340,Alerta
1015,1862,Crítico
1028,3541,Alerta
1491,2186,Crítico
1445,2709,Crítico
710,3425,Alerta
1757,4793,Crítico
196,2129,Aceptable
972,2659,Crítico
1014,2033,Crítico
957,1834,Crítico
1531,2390,Crítico
1435,2255,Crítico
1129,1031,Crítico
542,1393,Crítico
1187,3235,Crítico
428,1981,Alerta
1614,1439,Crítico
1119,1310,Crítico
695,2102,Alerta
355,2834,Aceptable
46,3746,Aceptable
635,4519,Aceptable
31,1242,Aceptable
1275,3070,Crítico
1360,2932,Crítico
756,4150,Aceptable
1794,2660,Crítico
786,2981,Alerta
1401,3803,Crítico
516,2780,Aceptable
305,3876,Aceptable
1229,4914,Alerta
766,4503,Aceptable
1478,2126,Crítico
193,3359,Aceptable
551,4486,Aceptable
878,2358,Crítico
819,4587,Aceptable
219,4933,Aceptable
136,3591,Aceptable
579,3237,Aceptable
1752,4336,Crítico
842,1394,Crítico
1281,3237,Crítico
1126,4579,Alerta
959,1160,Crítico
1331,3571,Crítico
572,2853,Alerta
1495,3929,Crítico
1665,1449,Crítico
1535,3965,Crítico
1720,4827,Crítico
953,2260,Crítico
180,2931,Aceptable
624,4726,Aceptable
1334,2315,Crítico
596,2368,Alerta
483,1610,Alerta
1064,1277,Crítico
1273,2901,Crítico
1138,3645,Alerta
582,1006,Crítico
1750,2899,Crítico
426,1745,Alerta
434,1115,Crítico
821,3565,Alerta
249,2021,Aceptable
364,4976,Aceptable
1417,3333,Crítico
475,3267,Aceptable
917,3765,Alerta
91,3784,Aceptable
365,3768,Aceptable
541,3032,Aceptable
1234,1196,Crítico
1521,1513,Crítico
67,4844,Aceptable
352,1303,Alerta
1734,1369,Crítico
1300,3536,Crítico
1361,4209,Alerta
1637,2643,Crítico
246,3227,Aceptable
1622,4785,Alerta
711,3029,Alerta
710,4448,Aceptable
1651,3265,Crítico
1737,4934,Crítico
1666,2951,Crítico
1529,3429,Crítico
110,1493,Aceptable
1677,1022,Crítico
1468,3718,Crítico
1768,2991,Crítico
1523,2245,Crítico
1420,1630,Crítico
1633,1734,Crítico
769,3052,Alerta
740,1790,Crítico
1617,4975,Alerta
145,2943,Aceptable
1683,2074,Crítico
1505,4274,Crítico
1084,2068,Crítico
1670,2508,Crítico
1628,3461,Crítico
626,1465,Crítico
519,4052,Aceptable
1538,2432,Crítico
1346,3627,Crítico
1076,3042,Crítico
14,1360,Aceptable
1635,3221,Crítico
317,3240,Aceptable
699,4633,Aceptable
327,1685,Aceptable
1369,1017,Crítico
1607,3297,Crítico
1063,4401,Alerta
1021,1185,Crítico
758,1790,Crítico
1424,1823,Crítico
966,4983,Aceptable
545,2486,Alerta
673,1377,Crítico
285,1253,Alerta
372,3639,Aceptable
302,4494,Aceptable
588,1786,Alerta
1254,3589,Alerta
1511,2675,Crítico
851,1953,Crítico
1327,2485,Crítico
540,3390,Aceptable
1002,2637,Crítico
1019,1014,Crítico
1020,2719,Crítico
1173,3844,Alerta
1332,2351,Crítico
415,1871,Alerta
1039,1305,Crítico
1340,4117,Alerta
1507,4631,Alerta
1329,3178,Crítico
1452,1440,Crítico
450,4143,Aceptable
282,3909,Aceptable
18,1911,Aceptable
1181,4320,Alerta
835,3187,Alerta
95,4228,Aceptable
477,2429,Aceptable
321,3898,Aceptable
1570,3406,Crítico
410,3934,Aceptable
867,1253,Crítico
1206,3272,Crítico
678,1913,Crítico
1430,1493,Crítico
178,1335,Aceptable
1564,1759,Crítico
1499,3144,Crítico
205,1517,Aceptable
798,4629,Aceptable
1800,2744,Crítico
1396,1784,Crítico
1408,2616,Crítico
1641,2870,Crítico
256,1040,Alerta
1072,3736,Alerta
939,3581,Alerta
1491,1590,Crítico
1033,2151,Crítico
539,3104,Aceptable
1629,1336,Crítico
1316,1099,Crítico
922,1200,Crítico
768,3851,Aceptable
1385,1346,Crítico
156,2696,Aceptable
299,1716,Aceptable
753,3274,Alerta
709,4767,Aceptable
808,1850,Crítico
1588,2481,Crítico
648,3018,Alerta
1420,3658,Crítico
723,1737,Crítico
71,1015,Aceptable
19,1250,Aceptable
1685,1347,Crítico
140,1491,Aceptable
1601,3586,Crítico
1049,1725,Crítico
540,3114,Aceptable
1242,3960,Alerta
985,1752,Crítico
897,3236,Alerta
1612,3849,Crítico
107,4605,Aceptable
1733,2257,Crítico
282,1639,Aceptable
808,2270,Crítico
308,1318,Alerta
635,1980,Alerta
975,4681,Alerta
283,1928,Aceptable
87,4992,Aceptable
632,4043,Aceptable
99,4985,Aceptable
626,4667,Aceptable
522,1465,Crítico
1694,3008,Crítico
1680,4402,Crítico
1190,1053,Crítico
126,1082,Aceptable
1484,4982,Alerta
1000,4943,Alerta
743,2592,Alerta
1208,2672,Crítico
1409,1450,Crítico
655,4488,Aceptable
850,3518,Alerta
842,4072,Alerta
252,1871,Aceptable
803,4094,Aceptable
1481,2155,Crítico
46,4179,Aceptable
430,3241,Aceptable
1245,2334,Crítico
848,3786,Alerta
36,3542,Aceptable
531,3812,Aceptable
821,1641,Crítico
1261,3939,Alerta
1022,2921,Alerta
214,2928,Aceptable
1219,4836,Alerta
684,4675,Aceptable
1685,2043,Crítico
1005,2989,Alerta
49,1932,Aceptable
209,4640,Aceptable
767,2849,Alerta
1179,3063,Crítico
1063,3337,Alerta
1339,1647,Crítico
737,4343,Aceptable
1712,1622,Crítico
945,3717,Alerta
1390,3410,Crítico
1017,4579,Alerta
1461,4961,Alerta
988,4644,Alerta
1241,1105,Crítico
1627,4188,Crítico
687,4839,Aceptable
1436,3659,Crítico
1399,3816,Crítico
724,2561,Alerta
783,4397,Aceptable
1066,4931,Alerta
1423,4109,Alerta
304,2148,Aceptable
1214,1093,Crítico
733,3200,Alerta
1704,3132,Crítico
427,2985,Aceptable
1670,2869,Crítico
949,3125,Alerta
500,2282,Alerta
1440,4785,Alerta
32,2118,Aceptable
185,3745,Aceptable
799,4384,Aceptable
466,4139,Aceptable
1477,2949,Crítico
1567,1426,Crítico
1179,3204,Crítico
1237,3777,Alerta
1296,1072,Crítico
93,1858,Aceptable
1176,4448,Alerta
710,4675,Aceptable
1092,1409,Crítico
100,2182,Aceptable
594,3455,Aceptable
243,1181,Alerta
1152,3643,Alerta
911,1102,Crítico
437,2006,Alerta
584,2542,Alerta
1392,2152,Crítico
413,3010,Aceptable
1217,3040,Crítico
950,1209,Crítico
290,3994,Aceptable
718,4823,Aceptable
1043,1903,Crítico
901,2910,Alerta
575,3635,Aceptable
389,1357,Alerta
1314,2780,Crítico
949,2898,Alerta
1095,3623,Alerta
1059,4600,Alerta
707,2821,Alerta
460,3240,Aceptable
937,3145,Alerta
806,2753,Alerta
344,3533,Aceptable
225,4560,Aceptable
902,4329,Alerta
1692,3102,Crítico
1614,2141,Crítico
1782,2083,Crítico
944,4601,Alerta
354,2327,Aceptable
606,1330,Crítico
1100,2428,Crítico
1144,1360,Crítico
10,2313,Aceptable
61,1556,Aceptable
1454,3317,Crítico
219,4698,Aceptable
246,1050,Alerta
1390,2882,Crítico
759,1784,Crítico
995,1430,Crítico
867,2889,Alerta
114,1619,Aceptable
211,1142,Aceptable
1782,1071,Crítico
513,4318,Aceptable
693,4565,Aceptable
243,4689,Aceptable
1585,3705,Crítico
682,3765,Aceptable
102,1125,Aceptable
75,1002,Aceptable
1258,2605,Crítico
1167,2233,Crítico
272,1483,Aceptable
1365,3323,Crítico
559,3081,Aceptable
1645,3410,Crítico
1771,2277,Crítico
1278,1252,Crítico
316,3331,Aceptable
432,1698,Alerta
352,4682,Aceptable
1516,2308,Crítico
1033,4603,Alerta
31,4687,Aceptable
425,4452,Aceptable
1757,1430,Crítico
624,3980,Aceptable
126,3444,Aceptable
1678,1847,Crítico
1531,2678,Crítico
250,2223,Aceptable
1270,4244,Alerta
807,1749,Crítico
676,2554,Alerta
792,1170,Crítico
202,2791,Aceptable
92,4470,Aceptable
1146,4792,Alerta
127,1350,Aceptable
1648,3230,Crítico
674,2128,Alerta
47,3625,Aceptable
1516,2806,Crítico
1123,4742,Alerta
1547,2454,Crítico
853,4603,Aceptable
1214,2348,Crítico
1674,4250,Crítico
535,4255,Aceptable
895,1578,Crítico
568,1429,Crítico
393,1322,Alerta
662,3018,Alerta
1670,1128,Crítico
1068,2122,Crítico
1449,4013,Crítico
1133,4148,Alerta
844,3743,Alerta
1485,3377,Crítico
1537,3889,Crítico
178,1744,Aceptable
448,3139,Aceptable
932,1723,Crítico
1056,4953,Alerta
831,2749,Alerta
155,4549,Aceptable
158,2000,Aceptable
341,2979,Aceptable
22,4876,Aceptable
517,1682,Alerta
1473,2417,Crítico
238,4925,Aceptable
1169,2458,Crítico
1035,3457,Alerta
540,4743,Aceptable
577,1540,Crítico
320,1096,Alerta
1610,2975,Crítico
1598,1433,Crítico
50,1514,Aceptable
590,3370,Aceptable
1102,4266,Alerta
498,1630,Alerta
630,1396,Crítico
483,4281,Aceptable
686,4910,Aceptable
1526,1386,Crítico
1036,1187,Crítico
202,1207,Aceptable
1776,3635,Crítico
158,1125,Aceptable
1360,2954,Crítico
1722,4592,Crítico
1331,2194,Crítico
1476,2717,Crítico
1457,2316,Crítico
1360,3109,Crítico
799,4819,Aceptable
413,2085,Aceptable
1046,3646,Alerta
122,1587,Aceptable
155,3507,Aceptable
215,4679,Aceptable
41,1890,Aceptable
1012,3267,Alerta
1704,3201,Crítico
1334,4670,Alerta
1691,4003,Crítico
1694,4064,Crítico
1752,1365,Crítico
1134,4894,Alerta
1274,2889,Crítico
490,4000,Aceptable
1058,3640,Alerta
1454,3955,Crítico
712,1593,Crítico
1314,1479,Crítico
904,3942,Alerta
1080,4797,Alerta
106,3861,Aceptable
1381,2437,Crítico
1767,3521,Crítico
1639,2325,Crítico
174,4467,Aceptable
589,2933,Alerta
883,2278,Crítico
1674,1916,Crítico
97,3353,Aceptable
1446,1196,Crítico
1728,4558,Crítico
531,4554,Aceptable
1091,1046,Crítico
1430,3311,Crítico
316,2104,Aceptable
1202,4443,Alerta
1538,3476,Crítico
1229,1441,Crítico
51,4655,Aceptable
35,4999,Aceptable
923,4693,Aceptable
1316,4065,Alerta
913,2904,Alerta
958,2037,Crítico
92,2876,Aceptable
241,3582,Aceptable
1385,1113,Crítico
1517,4949,Alerta
1553,1772,Crítico
7,2121,Aceptable
181,4324,Aceptable
1073,3684,Alerta
1599,2864,Crítico
1133,1912,Crítico
458,2690,Aceptable
699,2623,Alerta
1316,2188,Crítico
579,3678,Aceptable
1462,2925,Crítico
1785,1167,Crítico
282,1419,Aceptable
1541,3638,Crítico
960,2440,Crítico
1705,3521,Crítico
215,4896,Aceptable
983,3061,Alerta
1258,4382,Alerta
113,2831,Aceptable
1241,2966,Crítico
702,2448,Alerta
1244,2086,Crítico
1189,4893,Alerta
330,2880,Aceptable
181,1626,Aceptable
778,2225,Alerta
552,4194,Aceptable
273,4417,Aceptable
101,2275,Aceptable
1568,4668,Alerta
1183,3612,Alerta
1033,2501,Crítico
443,4667,Aceptable
515,3153,Aceptable
1667,3750,Crítico
42,4549,Aceptable
101,1743,Aceptable
1035,2365,Crítico
1594,1534,Crítico
14,2564,Aceptable
101,3501,Aceptable
825,4561,Aceptable
1791,4995,Crítico
193,2509,Aceptable
449,3865,Aceptable
221,1283,Aceptable
1098,1640,Crítico
357,2448,Aceptable
1006,4363,Alerta
1517,3485,Crítico
1515,4170,Crítico
1182,4972,Alerta
595,1598,Crítico
1740,2703,Crítico
564,3135,Aceptable
1159,2569,Crítico
310,3434,Aceptable
839,1000,Crítico
141,4769,Aceptable
1666,2644,Crítico
414,1331,Alerta
333,1700,Aceptable
471,1909,Alerta
610,3084,Aceptable
1022,2404,Crítico
230,2040,Aceptable
436,4010,Aceptable
307,2199,Aceptable
1611,3256,Crítico
648,3839,Aceptable
107,3592,Aceptable
402,2476,Aceptable
784,1442,Crítico
786,1624,Crítico
1180,2193,Crítico
207,3545,Aceptable
955,4196,Alerta
1481,2925,Crítico
434,1890,Alerta
396,4104,Aceptable
1692,4602,Crítico
942,2131,Crítico
1173,2036,Crítico
918,1496,Crítico
1405,2628,Crítico
1347,1958,Crítico
1464,3084,Crítico
13,1448,Aceptable
1642,4945,Alerta
1235,1009,Crítico
1001,4661,Alerta
1331,1685,Crítico
46,2411,Aceptable
1570,1900,Crítico
